kode,kategori_asli,kategori,uraian,satuan,harga_satuan,tahun,kota,sumber
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Fan Louvre 750 x 400 mm dan Aksesoris,Unit,1660600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Fan Louvre 900 x 500 mm dan Aksesoris,Unit,2241900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Finish Cat,Lot,37500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Fischer S6 + Sekrup,Buah,17700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Fix Coupling (Kuningan) Dia. 1/2""",Buah,20500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Fix Heat Detector Addressable dan Aksesoris,Unit,979700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Fix Heat Detector Konvensional dan Aksesoris,Unit,143400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flashing,M,94400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Hose,Unit,13200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 1/2“ (15 mm) + Material Bantu,Buah,421600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 1“ (25 mm) + Material Bantu,Buah,492200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 10“ (250 mm) + Material Bantu,Buah,4280000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,556400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,527500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 12“ (300 mm) + Material Bantu,Buah,5617500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 2“ (50 mm) + Material Bantu,Buah,674100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,773300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 3/4“ (20 mm) + Material Bantu,Buah,458000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 3“ (80 mm) + Material Bantu,Buah,1016500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 4“ (100 mm) + Material Bantu,Buah,1230500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 5“ (125 mm) + Material Bantu,Buah,1979500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 6“ (150 mm) + Material Bantu,Buah,2407500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 10 K ; Dia. 8“ (200 mm) + Material Bantu,Buah,3210000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 1/2“ (15 mm) + Material Bantu,Buah,704100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 1“ (25 mm) + Material Bantu,Buah,805700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 10“ (250 mm) + Material Bantu,Buah,5128000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,868600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,853300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 12“ (300 mm) + Material Bantu,Buah,5617500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 14“ (350 mm) + Material Bantu,Buah,5894400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 2“ (50 mm) + Material Bantu,Buah,921600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,Buah,1159300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 3/4“ (20 mm) + Material Bantu,Buah,742600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 3“ (80 mm) + Material Bantu,Buah,1517200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 4“ (100 mm) + Material Bantu,Buah,2140000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 5“ (125 mm) + Material Bantu,Buah,2909300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 6“ (150 mm) + Material Bantu,Buah,3633400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible Joint 20 K ; Dia. 8“ (200 mm) + Material Bantu,Buah,4292500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Flexible pipe,M,9600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 1/2“ (15 mm) + Material Bantu,Buah,321000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 1“ (25 mm) + Material Bantu,Buah,588500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 10“ (250 mm) + Material Bantu,Buah,20625300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 1-1/2“ (40 mm) + Material Bantu,Buah,1230500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 1-1/4“ (32 mm) + Material Bantu,Buah,909500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 12“ (300 mm) + Material Bantu,Buah,24816500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 2“ (50 mm) + Material Bantu,Buah,1337500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 2-1/2“ (65 mm) + Material Bantu,Buah,4280000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 3/4“ (20 mm) + Material Bantu,Buah,481500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 3“ (80 mm) + Material Bantu,Buah,6206000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 4“ (100 mm) + Material Bantu,Buah,7644700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 5“ (125 mm) + Material Bantu,Buah,9883600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 6“ (150 mm) + Material Bantu,Buah,11934800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floater Valve ; Dia. 8“ (200 mm) + Material Bantu,Buah,16402000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor Clean Out ; Dia. 2“ (50 mm) + Material Bantu,Buah,91000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor Clean Out ; Dia. 2-1/2“ (65 mm) + Material Bantu,Buah,96300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor Clean Out ; Dia. 3“ (80 mm) + Material Bantu,Buah,133800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor Clean Out ; Dia. 4“ (100 mm) + Material Bantu,Buah,147700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor Clean Out ; Dia. 6“ (150 mm) + Material Bantu,Buah,428000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor Clean Out ; Dia. 8“ (200 mm) + Material Bantu,Buah,554300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor Drain,Unit,213900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor drain sederhana/ lokal,Unit,66800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor drain stainless Toto,Unit,197400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor Harderner,Kg,121800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor Hinge,Buah,556100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Floor hinges,Pasang,1717600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Fly Ash,Kg,500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Folding Door PVC,M2,1883200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Fondasi Pasangan Batu (Rollag Bata),M3,331900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 1/2“ (15 mm) + Material Bantu,Buah,59900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 1“ (25 mm) + Material Bantu,Buah,96300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 10“ (250 mm) + Material Bantu,Buah,5817600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 1-1/2“ (40 mm) + Material Bantu,Buah,123100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 1-1/4“ (32 mm) + Material Bantu,Buah,107000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 12“ (300 mm) + Material Bantu,Buah,8387700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 14“ (350 mm) + Material Bantu,Buah,11092700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 2“ (50 mm) + Material Bantu,Buah,155200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 2-1/2“ (65 mm) + Material Bantu,Buah,374500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 3/4“ (20 mm) + Material Bantu,Buah,83500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 3“ (80 mm) + Material Bantu,Buah,545700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 4“ (100 mm) + Material Bantu,Buah,695500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 5“ (125 mm) + Material Bantu,Buah,1582500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 6“ (150 mm) + Material Bantu,Buah,2354000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Foot Valve ; Dia. 8“ (200 mm) + Material Bantu,Buah,4115200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Formika 3x7 ft,Lembar,315900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Formika Uk. 120x240cm,Lembar,315900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Frame Alluminium L.10.1,Kg,56200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Frame Aluminium,M,66000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Frame Besi Kaca Naco,Buah,38400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,FRC 1 x 150 mm2 dan Aksesoris,M,23500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,M,36800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,FRC 2 x 1.5 mm2 dan Aksesoris,M,29400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,,M,43800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,FRC 3 x 2.5 mm2 dan Aksesoris,M,41200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,FRC 4 x 150 mm2 dan Aksesoris,M,17000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,FRC 4 x 4 mm2 dan Aksesoris,M,105900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,FRC 4 x 6 mm2 dan Aksesoris,M,151800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Gebalan Rumput,M2,65800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Gebalan Rumput Vertiper,M2,49300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Geomembran t=1.5mm,M2,32300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Geosynthetic Clay Liner (GCL),M2,88800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Geotekstil (> 100 s/d 400 gr/m2),M2,462000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Geotekstil (> 400 s/d 800 gr/m2),M2,1231600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Geotekstil (> 800 gr/m2),M2,769700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Geotekstil Woven,M2,35000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Geotextile,M2,37900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Gipsum, Anti Air Uk. 11200 X 2400 X 12 mm",Lembar,140900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Gipsum, Anti Air, Uk. 1200 X 2400 X 9 mm",Lembar,133600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Glass Bead,Kg,46800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Glass Beads,Kg,17700,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Glass Blok 20 x 20,Buah,31800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Glasswool BG 50,M2,41100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Glasswool Tebal 8cm,M2,41100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Grab Bar,Buah,164800,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Granite Homogeneus plin tile 10 x 60 cm,Buah,49300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Granite Homogeneus plin tile 10 x 30 cm,Buah,27100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Granite Homogeneus plin tile 10 x 40 cm,Buah,16500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Granite Homogeneus tile 30 x 30 cm,M2,180900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,"Granite Homogeneus tile 33,3 x 33,3 cm",M2,226000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Granite Homogeneus tile 40 x 40 cm,M2,226000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Granite Homogeneus tile 50 x 50 cm,M2,264500,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Granite Homogeneus tile 60 x 60 cm,M2,283600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Grc,Lembar,60300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,GRC Pelat. t=4mm. Uk 122x244cm,Lembar,70600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,GRC-board 120x240 cm 4 mm,Lembar,60300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,GRC-board 120x240 cm 6 mm,Lembar,111900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Grease Trap,Kg,165300,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Green House,M2,559200,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Grendel,Buah,42100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Grendel Tanam,Buah,178900,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Grid Switch 2 x 12 dan Aksesoris,Buah,305000,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Grid Switch 2 x 14 dan Aksesoris,Buah,497600,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Grid Switch 2 x 2 dan Aksesoris,Buah,82400,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
1.1.12.01.01.0001,Dan Konstruksi,material_umum,Grid Switch 2 x 24 dan Aksesoris,Buah,597100,2026,Kabupaten Bandung,Perbup No.55 Tahun 2025
